apartmentid,name,address,city,state,zip,website
62743,Residences at Falcon North,6416 Honey Grove,Colorado Springs,CO,80923,http://www.residencesatfalconnorth.com/
41185,Gallery 421,421 W Broadway,Long Beach,CA,90802,https://www.imtresidential.com/imtgallery421/
49918,Hamlet Apartments,2210 EP True Pkwy,West Des Moines,IA,50265,https://www.hamletwdm.com/
15579,Regency Palm Court,914 S Wilton Pl,Los Angeles,CA,90019,https://www.essexapartmenthomes.com/apartments/los-angeles/regency-palm-court
4275,Summit Riverside,4957 S Prince Ct,Littleton,CO,80123,https://home.securityproperties.com/summitriverside
33982,Courtney Ridge,920 Yorkmont Ridge Ln,Charlotte,NC,28217,https://rent.brookfieldproperties.com/property/courtney-ridge/
33738,Sagamore Court,559 Sagamore Ave,Portsmouth,NH,3801,https://www.forestproperties.net/property/sagamore-court/
69188,727 West Madison,727 W Madison St,Chicago,IL,60661,https://727westmadison.com
261770,AMLI Broadway Park,357 S Bannock St,Denver,CO,80223,https://www.amli.com/apartments/denver/broadway-park-apartments/amli-broadway-park
257761,The Emory,1345 14th St,Plano,TX,75074,https://www.theemoryplano.com/
5157,The Sycamores,1815 A Sycamore Valley Dr,Reston,VA,20190,https://www.wm-thesycamores.com/
251165,The Overland,2065 S Cherokee St,Denver,CO,80223,https://www.theoverlandbyavanti.com/
272287,Parc at Roxbury,400 Cardinal Ct,Roxbury Township,NJ,7852,https://www.parcatroxbury.com/
217552,Anson,1008 Carolan Ave,Burlingame,CA,94010,https://www.ansonliving.com/
299792,Casey Corner,17995 Cunning Ct,Westfield,IN,46074,https://caseycornertownhomes.com/
303363,The Curtis,161 Mechanic St,Bellingham,MA,2019,https://www.thecurtisapts.com/?utm_source=gbp&utm_medium=organic#contact
253393,The Lindley,1331 Columbia St,San Diego,CA,92101,https://www.livethelindley.com/
4734,The Heights on Huron,10648 Huron St,Northglenn,CO,80234,https://avantiresidential.com/property/heights-on-huron/
255363,Aquatera,55 Gardner Dr,Hilton Head Island,SC,29926,https://aquaterahhi.com/
61979,Villa Milano,13740 Howe Ln,Leawood,KS,66224,https://www.villamilano.us/
24392,Willow Creek,935 Willowleaf Dr,San Jose,CA,95128,http://willowcreeksanjose.com/
75158,The Glen at Oldtown,7979 E Camelback Rd,Scottsdale,AZ,85251,https://www.theglenatoldtown.com/?utm_source=GoogleLocalListing&utm_medium=organic#
252534,The Mark at Fishers District,11547 Yard St,Fishers,IN,46037,https://www.themarkatfishersdistrict.com/the-mark-at-fishers-district-fishers-in/
230755,Park Guilderland,457 State Route 146,Guilderland Center,NY,12085,http://www.parkguilderland.com
300754,Marlowe Naples,6026 Whitaker Rd,Naples,FL,34112,https://www.marlowenaples.com/
47187,Lodge At Pecan Creek,6503 W Shady Shores Rd,Denton,TX,76208,www.lodgeatpecancreekapts.com
256493,Triton Cay I,5801 Lakehurst Dr,Orlando,FL,32819,https://www.tritoncayorlando.com/
292977,LEO at Cartersville,100 Bethel Pl,Cartersville,GA,30121,https://www.leocartersville.com/
245929,City Ridge,30 Ridge Square NW,Washington,DC,20016,http://cityridgedc.com/
63348,Green Leaf Sky,4745 40th Ave SW,Seattle,WA,98116,https://www.greenleafskyapartments.com/
92350,Pike Flats,722 E Pike St,Seattle,WA,98122,https://www.hillcollectiveseattle.com/
299371,Cottages at Brightleaf,2421 Sanders Ave,Durham,NC,27703,https://www.cottagesatbrightleaf.com/
64728,7/S Denver Haus,175 E 7th Ave,Denver,CO,80203,https://redpeak.com/apartments/7s-denver-haus/
266145,Forge 65,799 NE 60th St,Pleasant Hill,IA,50327,https://www.forge65.com/
26736,The Boro - Phipps,3460 Kingsboro Rd NE,Atlanta,GA,30326,https://www.theboroapartments.com/?switch_cls%5Bid%5D=64893&utm_source=gmb&utm_medium=organic&oll_switch_cls%5Bid%5D=64893&oll_utm_source=gmb&oll_utm_medium=organic
267285,The Springs at Three Oaks,1131 Central Park Dr,Crystal Lake,IL,60014,https://www.springsapartments.com/apartments/il/crystal-lake/springs-at-three-oaks/
61724,The James Park Place,2303 Mid Ln,Houston,TX,77027,https://www.thejamesriveroaks.com/
279552,The Edison at Farrow Commons,3383 Edison Cir,Myrtle Beach,SC,29577,https://www.edisonfarrowcommons.com/
266924,RainDance,200 Ave C SW,Winter Haven,FL,33880,https://www.raindancewh.com/rain-dance-winter-haven-fl/
253586,Sonya,40 Patterson St NE,Washington,DC,20002,https://www.livesonya.com/
77411,930 Central Flats,930 Central Ave,St. Petersburg,FL,33705,https://live930.com/
58946,Tacara at Westover Hills,8543 TX-151,San Antonio,TX,78245,https://www.olympusproperty.com/apartments/tx/san-antonio/tacara-at-westover-hills/
268169,Millyard at Meadow Commons,98 Pane Rd,Newington,CT,6111,https://millyardliving.com/
42586,Birchstone Northlake,13900 Chadwick Pkwy,Northlake,TX,76262,https://www.birchstonenorthlake.com/
268339,Hyde Park,6854 Henneman Way,McKinney,TX,75070,https://hydeparkmckinney.com/
296175,Compass Meridian,9035 Storm Peak St,Englewood,CO,80112,https://www.sheaapartments.com/apartments/compass-meridian/?utm_source=gmb&utm_medium=organic&utm_campaign=compass
26552,IMT Sorrento Valley,11102 Caminito Alvarez,San Diego,CA,92126,https://imtresidential.com/properties/imt-sorrento-valley/
293332,Taverna at the Forum,3240 Champion Ring Rd,Fort Myers,FL,33905,https://livetavernaftmyers.com/
27963,Miramar Lakes,10720 N Preserve Way,Miramar,FL,33025,https://rent.brookfieldproperties.com/property/miramar-lakes/
295254,Broadstone Overlands,5000 Collina Ter,Clermont,FL,34711,https://broadstoneoverlands.com/
37386,AMLI Quadrangle,2717 Howell St,Dallas,TX,75204,https://www.amli.com/apartments/dallas/downtown-dallas-apartments/amli-quadrangle
261530,Waterline Square,400 W 61st St,New York,NY,10069,https://www.waterlinesquare.com/
50345,Metropolitan At 40 Park,40 Market St,Morristown,NJ,7960,https://www.themetropolitanat40park.com/
266452,Waterview,19525 W Bellfort St,Richmond,TX,77406,https://www.thewaterviewapts.com/
65541,McKinney Square,6600 McKinney Ranch Pkwy,McKinney,TX,75070,https://www.mckinneysquareapartments.com/
262539,Modera Montville,340 Changebridge Rd,Pine Brook,NJ,7058,https://www.moderamontville.com/
50977,Cherry Hill Manor,167 Cherry Valley Dr,Inkster,MI,48141,www.cherryhillmanor.com
250124,One Clinton Park,55 Clinton Pl,New Rochelle,NY,10801,https://oneclintonpark.com/
70993,Modera Mosaic,2920 District Ave,Fairfax,VA,22031,https://www.moderamosaic.com/
296586,Summerwell,1121 Duet Dr,Wendell,NC,27591,https://www.summerwellharmony.com/
251514,LC SoBro I,209 Elm St,Nashville,TN,37210,https://lifestylecommunities.com/community/lc-sobro
60727,The Reserves at Alafaya,3715 Alafaya Heights Rd,Orlando,FL,32828,https://www.liveatreservesatalafaya.com/
13314,Woodland Meadows,25335 Budde Rd,Spring,TX,77380,https://www.imtresidential.com/properties/imt-woodland-meadows/
285331,Silos Harvest Green,3502 Harvest Bounty Dr,Richmond,TX,77406,https://www.silosharvestgreen.com/
78717,Savoy,650 E Brooklyn Vlg Ave,Charlotte,NC,28202,www.savoyclt.com
64134,The Aspen,1011 4th St NW,Washington,DC,20001,www.livetheaspenapts.com
254511,Woods at Forest Crossing,3755 E McKinney St,Denton,TX,76208,https://woodsatforestcrossing.com/
268337,The Shoals,5000 Enoree Shoals Dr,Greer,SC,29650,https://www.shoalsapts.com/
16960,Deer Path on the Lake,10200 N Armenia Ave,Tampa,FL,33612,https://www.maxxproperties.com/fl/tampa/deerpath-on-the-lake/index.aspx?_yTrackUser=MTE2OTAyMjQ5OSM4MzM2ODAxNDc%3d-L%2bQUf%2fXhI18%3d&_yTrackVisit=MjA4MDMwMTE1NSM0MDY2MjY5NzM%3d-JJfO4OVJw3U%3d&_yTrackReqDT=53081920211105
73968,Bay Crossing,4711 S Himes Ave,Tampa,FL,33611,www.baycrossingapartments.com/
276784,View 22,100 Ida Seals Dr,Clinton,NJ,8809,https://liveatview22.com/
263585,Broadstone Optimist Park,2010 N Brevard St,Charlotte,NC,28206,https://theblakeoptimistpark.com/?funnelleasing=onlinelisting&utm_source=gmb&utm_medium=organic
278521,Park East,200 Mesnager St,Los Angeles,CA,90012,https://parkeastla.com/
251384,Griffin 441,4465 Griffin Rd,Davie,FL,33314,https://griffin441.com/
254330,Elan Polo Gardens,4310 Chukka Ln,Lake Worth,FL,33467,https://elanpologardens.com/
57767,Sagestone Village,3255 Sagestone Dr,Fort Worth,TX,76177,http://www.sagestonevillage.com/
60750,The Meyden,10333 Main St,Bellevue,WA,98004,http://www.themeydenbellevue.com/
253777,Jayne,360 Acoma St,Denver,CO,80223,https://www.greenleafjayne.com/
97536,The Sheldon at Suffern Station,92 Blauvelt Wy,Suffern,NY,10901,http://thesheldonatsuffern.com/
37721,Belcarra,10688 NE 10th St,Bellevue,WA,98004,https://www.essexapartmenthomes.com/apartments/bellevue/belcarra?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
224836,Standard On Main,22 E Exchange St,Akron,OH,44308,~
229796,Terra Mar,93 Dune Lakes Cir,Santa Rosa Beach,FL,32459,http://terramarapts.com/
62778,AMLI Dry Creek,7471 S Clinton St,Englewood,CO,80112,https://www.amli.com/apartments/denver/englewood-centennial-apartments/amli-dry-creek
56129,City Vista,325 Elizabeth Dr,Pittsburgh,PA,15220,https://www.cityvistaapts.com/
263498,The Julington,12397 San Jose Blvd,Jacksonville,FL,32223,https://risejulington.com/
61159,Century Afton Ridge,410 Starmount Park Blvd,Concord,NC,28027,https://www.centuryaftonridge.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=google+biz&utm_medium=organic
265147,Aura Delray Beach,2095 W Atlantic Ave,Delray Beach,FL,33445,https://auradelraybeach.com/
259901,Mallory,3640 Blue Fin Way,Fort Myers,FL,33916,https://www.themallorytownhomes.com/
268911,The Felicity on Perry,1150 E Perry Ln,Savannah,GA,31401,https://thefelicityonperry.com/
16139,Chase Knolls,13401 Riverside Dr,Los Angeles,CA,91423,https://www.chaseknollsapts.com/
258309,Atlee Square,200 Middletown Blvd,Langhorne,PA,19047,https://www.liveatleesquare.com/
277708,LC New Albany - Exchange,7079 Town Market Ln W,New Albany,OH,43054,https://lcnewalbany.prospectportal.com/
268764,Cadia Grand Praire,3950 Dechman Dr,Grand Prairie,TX,75052,https://yardlydechman.com/?utm_source=GoogleLocalListing&utm_medium=organic
41008,Pearl Midlane River Oaks,2121 Mid Ln,Houston,TX,77027,https://pearlmidlane.com/
252153,District at 54,700 Corporate Center Dr,Raleigh,NC,27607,https://www.districtat54.com/
278553,Canvas at Grand Prairie,4450 S State Hwy 360,Grand Prairie,TX,75052,https://www.canvasatgrandprairie.com/canvas-at-grand-prairie-grand-prairie-tx
15198,The Elms at Kingstowne,6008 Rock Cliff Ln,Alexandria,VA,22315,https://kingstowneelmsliving.com/
219548,Renaissance at Northpark,5202 Auburn St,Lubbock,TX,79416,https://www.renaissanceatnorthpark.com/renaissance-at-north-park-lubbock-tx/
68148,AMLI Midtown 29,180 NE 29th St,Miami,FL,33137,https://www.amli.com/apartments/southeast-florida/miami-apartments/amli-midtown-29
26523,Concierge Apartments,7620 Penn Ave S,Richfield,MN,55423,https://www.theconciergeapartments.com/
300396,Estates of McKinney,7200 Welcome Blvd,McKinney,TX,75071,https://www.estatesmckinney.com/?switch_cls[id]=96189&gad_source=1&gclid=EAIaIQobChMIsPLy7qizhQMVMy3UAR2CNAceEAAYASAAEgJZTfD_BwE
68710,Olympus Falcon Landing,3300 Falcon Landing Blvd,Katy,TX,77494,https://www.olympusproperty.com/apartments/tx/katy/olympus-falcon-landing/
69307,Parq on Speer,909 Bannock St,Denver,CO,80204,http://www.parqliving.com/
23143,Mira Monte,10360 Maya Linda Rd,San Diego,CA,92126,https://www.essexapartmenthomes.com/apartments/mira-monte?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
259101,Markana Uptown,6500 Americas Pkwy,Albuquerque,NM,87110,https://markanauptown.com/
5143,Elliot on Abernathy,550 Abernathy Rd NE,Sandy Springs,GA,30328,https://elliotabernathy.com/
285973,Birchway Spring Cypress,19101 Kuykendahl Rd,Spring,TX,77379,https://www.birchwayspringcypress.com/
57904,Cathedral Commons,3401 Idaho Ave NW,Washington,DC,20016,https://www.cathedralcommons.com/
218172,Alister Uptown,810 E 7th St,Charlotte,NC,28202,https://www.alisteruptowncharlotte.com/
265713,The Cortesin at Eilan,18111 La Cantera Ter,San Antonio,TX,78256,https://thecortesin.com/
61950,250 High,250 S High St,Columbus,OH,43215,https://250high.com/
15303,Village at West University,5151 Edloe St,Houston,TX,77005,http://www.villageatwestuniversity.com/
282768,ConvergeNW,350 NW 6th St,Waukee,IA,50263,https://www.convergenw.com/
247218,Industry Tallahassee,440 N Monroe St,Tallahassee,FL,32301,https://industry-tallahassee.com/
258344,Birchway Rivergate,110 One Mile Pkwy,Madison,TN,37115,https://www.birchwayrivergate.com/
253341,Ainsley Heights,700 W Cavalcade St,Houston,TX,77009,https://ainsleyheights.com/
256977,Aspire at CityPlace,9000 City Place Blvd,Woodbury,MN,55125,https://www.liveaspireatcityplace.com/
33353,100,100 Landsdowne St,Cambridge,MA,2139,http://www.100living.com
69912,Creekwood,22294 City Center Dr,Hayward,CA,94541,http://www.creekwoodapartmenthomes.com/
63528,Outlook Golden Ridge,544 Golden Ridge Rd,Golden,CO,80401,http://www.outlookgoldenridge.com/
42743,Indigo,430 SW 13th Ave,Portland,OR,97205,https://indigopdx.com/
35979,The Villas at Shadow Creek,2020 Business Center Dr,Pearland,TX,77584,www.villasatshadowcreek.com
60700,Everly,14 Audubon Rd,Wakefield,MA,1880,http://www.liveeverly.com/
249987,400H,9 N Harrington St,Raleigh,NC,27603,https://live400h.com/
234945,IMT Belasera at Superior,17720 Superior St,Northridge,CA,91325,https://www.imtresidential.com/imtbelaseraatsuperior/
56144,The 101,11 Main St S,Kirkland,WA,98033,http://www.the101kirkland.com/
31384,The Retreat at Marlborough,21 Austen Way,Marlborough,MA,1752,https://www.retreatatmarlborough.com/
296889,Terrace View,26 Terrace View Ct,Daly City,CA,94015,https://www.terraceviewapthomes.com/
235108,Enzo,3100 Martin St,Irvine,CA,92612,https://www.enzoapartments.com/
12398,Courtney Park,4470 S Lemay Ave,Fort Collins,CO,80525,https://www.courtneyparkapthomes.com/
295973,Ascend at Pioneer Hill,1701 Daleside Ln,Austin,TX,78754,https://www.ascendatpioneerhill.com/
249984,The Aspen at Melford Town Center,17530 Lake Melford Ave,Bowie,MD,20715,https://www.aspenmelford.com/?utm_source=GoogleLocalListing&utm_medium=organic&utm_campaign=AspenatMelfordTownCenterGoogleLocalListing
220156,AMLI at Escena,6401 Escena Blvd,Irving,TX,75039,https://www.amli.com/apartments/dallas/las-colinas-apartments/amli-at-escena
245323,Ravel and Royale I,10511 Strathmore Hall St,North Bethesda,MD,20852,https://www.ravelandroyale.com/
262529,Villa Bianca,700 N W Knoll Dr,West Hollywood,CA,90069,https://www.decron.com/apartments-villa-bianca/
245903,Green Leaf Jasper,5325 N Interstate Ave,Portland,OR,97217,https://www.greenleafjasper.com/
267101,Springs at Peña Station,17770 E 64th Ave,Denver,CO,80249,https://www.springsapartments.com/apartments/co/denver/springs-at-pena-station/
49899,Somerset Apartments,6620 SE 5th St,Des Moines,IA,50315,https://www.somersetdm.com/
34362,Tamarron,4410 N 99th Ave,Phoenix,AZ,85037,www.thetamarronapts.com
304556,Prospect Flats,3233 Prospect St,Hudsonville,MI,49426,https://www.liveprospectflats.com/
68465,The Morgan Sandy Springs,6125 Roswell Rd,Atlanta,GA,30328,https://www.themorgansandysprings.com/
277524,Masons Ridge,975 Pitt St,Clermont,FL,34711,https://www.masonsridge.com/
245494,Greenview At Chestnut Run,70 Court Dr,Wilmington,DE,19805,http://www.livegreenview.com
2519,Turtle Cove,888 Cotton Bay Dr W,West Palm Beach,FL,33406,https://turtlecoveapartments.com/property/turtle-cove/
244707,Park at Armand Bayou I,4300 Bay Area Blvd,Houston,TX,77058,http://www.parkatarmandbayou.com/
63933,Vercanta Riverfront,4949 S Landing Dr,Portland,OR,97239,http://www.oxbow49.com/
73765,Novi at Lowry,8000 E 12th Ave,Denver,CO,80220,https://www.noviatlowry.com/
257570,Modera Cherry Creek,180 Madison St,Denver,CO,80206,https://www.moderacherrycreek.com/
41175,Fusion Encore Hollywood,1714 N McCadden Pl,Hollywood,CA,90028,https://www.fusionencore.com/
54681,OneEleven,111 W Upper Wacker Dr,Chicago,IL,60601,https://www.oneelevenchicago.com/
219972,Anthem Town East,645 N Town E Blvd,Mesquite,TX,75150,https://anthemtowneast.com/
91537,UrbA I,624 N Glebe Rd,Arlington,VA,22203,https://liveurba.com/
277695,Marlowe Peoria Place I,8165 W Whitney Dr,Peoria,AZ,85345,https://marlowepeoriaplace.com/
240111,ReNew Logan Square,1 Franklin Town Blvd,Philadelphia,PA,19103,https://www.renewlogansquare.com/
276900,The Arden,2840 Ardenview Cir,Raleigh,NC,27606,https://www.theardenraleigh.com/
253388,Quattro,385 S 400 E,Salt Lake City,UT,84111,https://www.livequattro.com/
56688,Century at the Ballpark,1110 Ballpark Ln,Lawrenceville,GA,30043,https://www.centuryatballpark.com/#Home
40178,Park Plaza,1969 SW Park Ave,Portland,OR,97201,https://www.parkplazapdx.com/
267845,Emblem Park,1414 4th Ave S,Nashville,TN,37210,https://emblemparknashville.com/
8389,IMT Stevenson Ranch,25399 The Old Rd,Stevenson Ranch,CA,91381,https://www.imtresidential.com/imtstevensonranch/
68184,Hub50House,50 Causeway St,Boston,MA,2114,https://www.hub50house.com
40582,Kinwood,2 River Chase Dr,Rensselaer,NY,12144,https://kinwoodny.com/
77796,Modera Edgewater,455 NE 24th St,Miami,FL,33137,https://www.moderaedgewatermiami.com/
37536,Arrive Bellevue,111 Old Hickory Blvd,Nashville,TN,37221,https://www.arrivebellevue.com/
290956,Allora 168,16751 Morgan Ave,Gretna,NE,68028,https://allora168.com/
296500,EmmaJames at Savannah Harbor,101 Cay Plaza,Savannah,GA,31421,https://liveemmajames.com/
41308,Lenox Village Town Center,6900 Lenox Village Dr,Nashville,TN,37211,https://www.lenoxvillagetowncenterapts.com/
297795,Ava Oakwood,6000 Ava Ave,Gainesville,GA,30504,https://avaoakwood.com/
67678,Crossroads Westside,601 Avenida Cesar E Chavez,Kansas City,MO,64108,http://www.crossroadswestside.com/
300391,Mansions Eight65,865 Limmer Loop,Hutto,TX,78634,https://www.mansionseight65.com/
254150,Axiom at Cabin Branch,22551 Cabin Branch Ave,Clarksburg,MD,20871,https://www.axiomcabinbranch.com/
265498,Amelia at Angle Lake,2929 S 200th St,SeaTac,WA,98198,https://ameliaseatac.com/
14332,IMT Desert Palm Village,1215 E Vista Del Cerro Dr,Tempe,AZ,85281,https://www.imtresidential.com/imtdesertpalmvillage/
299729,Whisper Valley at Quartier,12400 Village Run Pkwy,Alexander,AR,72002,https://www.whispervalleyquartier.com/
15081,Villas at Hermann Park,6301 Almeda Rd,Houston,TX,77021,https://www.villasathermannpark.com/
37989,Indigo Park,11959 Nicholson Dr,Baton Rouge,LA,70810,https://www.indigoparkapts.com/
291351,Charlotte Exchange,5120 77 Center Dr,Charlotte,NC,28217,https://cltexchange.com/
246760,Canal 1535,1535 Canal St,New Orleans,LA,70112,http://livecanal1535.com/
245150,The Loop at 2800,2800 Telluride Loop,Sarasota,FL,34243,https://www.olympusproperty.com/apartments/fl/sarasota/the-loop-at-2800/?utm_source=gmb&utm_medium=organic&utm_knock=g
