finding_id,finding_title,disposition,coverage_mode,property_role,adapter,canonical_id,name,address,city,state,zip,website,acceptance_contract,evidence_file,evidence_line,test_selectors
44,Camden reports a suggestion sample as unit inventory; its older expansion fabricates rows,confirmed_remediated,complete_16_property_cohort,affected,camden,234916,Camden Vanderbilt,7171 Buffalo Speedway,Houston,TX,77025,https://www.camdenliving.com/apartments/houston-tx/camden-vanderbilt?utm_source=gmb&utm_medium=local&utm_campaign=camden-vanderbilt&y_source=1_MTE2Nzc0ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Exact catalogue/plan drills produce every community-qualified unit; suggestion cross-products are forbidden.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3123,ma_poc/tests/pms/adapters/test_camden.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,affected,squarespace_nopms,56903,The Landmark,550 Washington St,Braintree,MA,2184,https://www.fxmessina.com/the-landmark?rq=The%20Landmark,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,affected,squarespace_nopms,61950,250 High,250 S High St,Columbus,OH,43215,https://250high.com/,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,affected,squarespace_nopms,68505,30Sixty Apartments,3060 W Olympic Blvd,Los Angeles,CA,90006,https://www.30sixtyapts.com/,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,affected,squarespace_nopms,241432,Cricket Flats,65 Cricket Ave,Ardmore,PA,19003,http://cricketflats.com/,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,regression_control,squarespace_nopms,57195,Tribeca,720 W 3rd Ave,Columbus,OH,43212,https://tribecacolumbus.com/,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
45,Squarespace's fixed-route recovery misses two authored rosters and admits a SightMap placeholder,confirmed_remediated,complete_6_property_cohort,regression_control,squarespace_nopms,280355,Town Center Apartments,4653 S Amherst Hwy,Madison Heights,VA,24572,https://www.mhtowncenter.com/,Recover authored property-bound rosters and reject provider placeholders.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3263,ma_poc/tests/pms/adapters/test_squarespace_authored_routes.py
46,ThinkReside misses its current towncommunity card shape and erases `Now` provenance,confirmed_remediated,explicit_audit_scope,affected,thinkreside,51921,Deer Run,9957 Darrow Park Dr,Twinsburg,OH,44087,https://www.liveatdeerrunapts.com/,Current towncommunity shapes remain complete; visible Now provenance and exact plan cards survive.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3409,ma_poc/tests/pms/adapters/test_thinkreside.py
46,ThinkReside misses its current towncommunity card shape and erases `Now` provenance,confirmed_remediated,explicit_audit_scope,affected,thinkreside,271195,Indy Flats,1304 N Delaware St,Indianapolis,IN,46202,https://www.indyflatsapts.com/,Current towncommunity shapes remain complete; visible Now provenance and exact plan cards survive.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3409,ma_poc/tests/pms/adapters/test_thinkreside.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,19538,Stadium Apartments,2999 Woodway Dr SW,Huntsville,AL,35805,http://www.stadiumapartmentshuntsville.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,23494,Indian Village,930 Old Goddard Rd,Lincoln Park,MI,48146,https://indianvillageapt.wixsite.com/home/apartments,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,23963,Luna Bear Arcos,1637 E Missouri Ave,Phoenix,AZ,85016,http://www.arcosphx.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,34523,Constellation Ranch,500 W Loop 820 S,Fort Worth,TX,76108,https://www.constellationranchtx.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,36268,Stoney Creek,570 Stowell Dr,Rochester,NY,14616,http://www.stoneycreekapthomes.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,37805,The Gentry's Landing,400 N 4th St,St. Louis,MO,63102,http://www.gentryslanding.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,67150,Harbor Vista at Crawford Street,800 Crawford St,Portsmouth,VA,23704,https://www.liveharborvista.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,69203,The Marq,4781 Alicia Dr,Virginia Beach,VA,23462,https://www.livemarqvb.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,71345,Westgate Village Townhouses,680 Pinckney Ct,Comstock Park,MI,49321,https://www.westgate-village-townhouses.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,217343,Eagle Harbor II,220 Marsh Landing,Carrollton,VA,23314,https://www.liveeagleharbor.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,240745,The Allure at Jefferson I,4660 Monroe Way,Fredericksburg,VA,22407,https://www.liveallureva.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,254556,Park Place,305 W Jack Finney Blvd,Greenville,TX,75402,https://www.parkplacegreenville.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,271721,The Millennium on Monroe,2002 N Monroe St,Spokane,WA,99205,https://www.millenniumnw.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,276351,The Parkline,4250 Oregon St,San Diego,CA,92104,https://www.parkline.live/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,affected,wix_nopms,282696,Allen Ranch Estates,1893 SW Hungry Hill Dr,Grants Pass,OR,97527,https://www.ishranchestates.com/allen-ranch,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,regression_control,wix_nopms,46179,East Hampton,2901 N Governeour St,Wichita,KS,67226,https://www.hayloftapartmenthomes.com/east-hampton-estates,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,regression_control,wix_nopms,118965,16 Bennett,16 Bennett St,Jersey City,NJ,7304,https://www.16bennett.com,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
47,`wix_nopms` mixes clean provider routes with lossy plan parsing and four recoverable misses,confirmed_remediated,complete_18_property_cohort,regression_control,wix_nopms,263732,Hoyt Tower,50-54 Sussex Ave,Newark,NJ,7103,https://www.hoyttowernewark.com/,Provider routes stay identity-bound; recoverable plan/unit routes emit exact rows without waitlist or placeholder records.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3536,ma_poc/tests/pms/adapters/test_wix_iframe_walker.py
48,"Yotta preserves its apartment roster and future dates but loses plan, floor, and `Today` semantics",confirmed_remediated,explicit_audit_scope,affected,yotta,15049,Verandah at Lakepointe,8300 Farm to Market 1960 Rd E,Humble,TX,77346,https://verandahlake.com/,"Provider plan IDs, floor ordinals, literal Today provenance, future dates, and response lineage survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3728,ma_poc/tests/pms/adapters/test_yotta.py
48,"Yotta preserves its apartment roster and future dates but loses plan, floor, and `Today` semantics",confirmed_remediated,explicit_audit_scope,affected,yotta,34785,Pepper Tree,2701 Longmire Dr,College Station,TX,77845,http://adaraportal.yottareal.com/pages/HomePage.aspx?Id=55,"Provider plan IDs, floor ordinals, literal Today provenance, future dates, and response lineage survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3728,ma_poc/tests/pms/adapters/test_yotta.py
48,"Yotta preserves its apartment roster and future dates but loses plan, floor, and `Today` semantics",confirmed_remediated,explicit_audit_scope,affected,yotta,35349,The Redland,18979 Redland Rd,San Antonio,TX,78259,www.livetheredland.com,"Provider plan IDs, floor ordinals, literal Today provenance, future dates, and response lineage survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,3728,ma_poc/tests/pms/adapters/test_yotta.py
